year,month,season,time_period,country_clean,state_clean,activity_group,sex,age,age_group,fatal,type_clean,injury,time_labels
2003,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Left ankle bitten or right foot,afternoon
2003,4,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,11,10-19,No,Unprovoked,Left foot bitten,afternoon
2003,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,2 lacerations on left thigh,morning
2003,4,Spring,12:00-17:59,USA,FLORIDA,Swimming,Male,20,20-29,No,Unprovoked,Left calf lacerated,afternoon
2003,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,50,50-59,No,Unprovoked,Left hand and wrist bitten,morning
2003,2,Winter,12:00-17:59,USA,FLORIDA,Swimming,Male,54,50-59,No,Unprovoked,Left hand bitten,afternoon
2003,2,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Swimming,Male,84,80-89,Yes,Unprovoked,FATAL,morning
2003,1,Winter,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No injury, but her surfboard was bitten",afternoon
2002,12,Winter,00:00-05:59,AUSTRALIA,QUEENSLAND,Swimming,Male,23,20-29,Yes,Unprovoked,FATAL,midnight
2002,11,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,48,40-49,No,Unprovoked,Both legs severely lacerated,morning
2002,11,Autumn,06:00-11:59,USA,HAWAII,Swimming,Female,34,30-39,No,Unprovoked,Right shoulder forarm & wrist bitten,morning
2002,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,1.5-inch laceration,afternoon
2002,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Puncture wounds on right foot,afternoon
2002,10,Autumn,06:00-11:59,USA,HAWAII,Swimming,Female,60,60-69,No,Unprovoked,Left foot bitten ,morning
2002,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Abrasions on right hand & deep laceration on middle finger,afternoon
2002,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,Heel & back of right knee lacerated,afternoon
2002,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Left hand lacerated and abraded,afternoon
2002,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,47,40-49,No,Unprovoked,Right hand severely lacerated,afternoon
2002,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,32,30-39,No,Unprovoked,Left hand bitten,morning
2002,9,Autumn,12:00-17:59,USA,HAWAII,Fishing,Male,55,50-59,No,Unprovoked,"No injury, surfboard bitten ",afternoon
2002,9,Autumn,12:00-17:59,USA,FLORIDA,Fishing,Male,-1,Unknown,No,Provoked,Left thumb lacerated PROVOKED INCIDENT,afternoon
2002,9,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,No injury,morning
2002,9,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,"No injury, shark fin seen just before board ripped away & dragged out to sea",morning
2002,9,Autumn,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,47,40-49,No,Unprovoked,No injury,afternoon
2002,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Bitten above & below right knee,afternoon
2002,9,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,36,30-39,No,Provoked,2 small puncture wounds on left foot PROVOKED INCIDENT,afternoon
2002,8,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Left foot lacerated ,afternoon
2002,8,Summer,12:00-17:59,USA,ALABAMA,Swimming,Female,29,20-29,No,Unprovoked,Both arms & leg bitten,afternoon
2002,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,Big toe bitten,afternoon
2002,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Lacerations on heel & dorsum of right foot,afternoon
2002,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,15,10-19,No,Unprovoked,Ankle & leg lacerated,afternoon
2002,8,Summer,06:00-11:59,USA,NORTH CAROLINA,In Water,Male,14,10-19,No,Unprovoked,Leg lacerated,morning
2002,7,Summer,18:00-20:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,13,10-19,No,Unprovoked,Heel bitten,evening
2002,7,Summer,12:00-17:59,USA,NORTH CAROLINA,Swimming,Female,15,10-19,No,Unprovoked,Calf bitten,afternoon
2002,7,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Provoked,2 small lacerations on left lower leg when he jumped off board and landed on the shark PROVOKED INCIDENT,evening
2002,7,Summer,21:00-23:59,USA,MARYLAND,Fishing,Male,41,40-49,Yes,Provoked,Drowned when caught in line and pulled overboard by hooked shark PROVOKED INCIDENT,night
2002,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,9,0-9,No,Unprovoked,"Calf, foot & hand bitten",afternoon
2002,6,Summer,06:00-11:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,minor injury to foot,morning
2002,6,Summer,12:00-17:59,USA,FLORIDA,Swimming,Female,11,10-19,No,Unprovoked,Small lacerations on right lower leg,afternoon
2002,6,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,"No injury, shark bit side of surfboard",afternoon
2002,6,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Right hand lacerated,afternoon
2002,6,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,50,50-59,No,Unprovoked,6-inch gash on right foot,morning
2002,6,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,10,10-19,No,Unprovoked,Right calf lacerated,afternoon
2002,5,Spring,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Lacerated leg & back,afternoon
2002,5,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,16,10-19,No,Unprovoked,Lacerated foot,afternoon
2002,5,Spring,12:00-17:59,USA,FLORIDA,Fishing,Male,55,50-59,No,Provoked,Leg bitten by hooked shark PROVOKED INCIDENT,afternoon
2002,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,"2-inch wound on dorsum of right foot, 1-inch wound on sole",morning
2002,4,Spring,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Fishing,Male,23,20-29,Yes,Unprovoked,"FATAL, torso & leg bitten  ",afternoon
2002,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,34,30-39,No,Unprovoked,Left foot bitten,morning
2002,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Left foot bitten,morning
2002,4,Spring,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Male,45,40-49,No,Unprovoked,Foot bitten,evening
2002,4,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,41,40-49,No,Unprovoked,Two half-inch lacerations on right heel and one near small toe,afternoon
2002,4,Spring,06:00-11:59,USA,FLORIDA,Swimming,Male,29,20-29,No,Unprovoked,Upper left arm bitten,morning
2002,3,Spring,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Left leg severed below knee,afternoon
2002,3,Spring,06:00-11:59,USA,FLORIDA,In Water,Female,11,10-19,No,Unprovoked,Foot bitten,morning
2002,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Punctures on left foot and foot ,afternoon
2002,3,Spring,06:00-11:59,USA,FLORIDA,Diving/Snorkeling,Male,39,30-39,No,Unprovoked,Arm bitten,morning
2002,3,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,Several  puncture wounds on lower right leg,morning
2002,2,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,Heel / foot bitten,morning
2002,2,Winter,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Boating/Paddling,Male,35,30-39,No,Watercraft,Stern of kayak bitten/chest bruised ,evening
2002,1,Winter,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Bruises & minor cuts,evening
2002,1,Winter,00:00-05:59,SOUTH AFRICA,KWAZULU-NATAL,Fishing,Male,16,10-19,No,Unprovoked,Leg bitten & surgically amputated,midnight
2002,1,Winter,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Male,35,30-39,No,Unprovoked,Lacerations to buttocks & thigh,afternoon
2001,11,Autumn,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,"No injury, portion of board's lower surface removed",afternoon
2001,10,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Female,20,20-29,No,Unprovoked,Lacerations to right forearm & shoulder injured,afternoon
2001,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Provoked,PROVOKED INCIDENT Several small lacerations on left foot ,afternoon
2001,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,"1"" to 2"" cuts on right ankle & foot",afternoon
2001,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,6,0-9,No,Unprovoked,"2 lacerations on lower back, punctures on buttock",afternoon
2001,9,Autumn,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Foot bitten,afternoon
2001,9,Autumn,18:00-20:59,USA,FLORIDA,In Water,Male,13,10-19,No,Unprovoked,Minor injury to left leg,evening
2001,9,Autumn,18:00-20:59,USA,NORTH CAROLINA,Swimming,Male,28,20-29,Yes,Unprovoked,FATAL,evening
2001,9,Autumn,18:00-20:59,USA,NORTH CAROLINA,Swimming,Female,23,20-29,No,Unprovoked,Left buttock & foot  severed,evening
2001,9,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,20,20-29,No,Unprovoked,Right calf lacerated,afternoon
2001,9,Autumn,18:00-20:59,USA,VIRGINIA,Swimming,Male,10,10-19,Yes,Unprovoked,"FATAL, thigh bitten ",evening
2001,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,29,20-29,No,Unprovoked,Punctures & lacerations on elbow & forearm,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,69,60-69,No,Unprovoked,Heel lacerated,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Thigh & foot bitten,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Upper left thigh & right foot bitten,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Foot lacerated,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,Thigh lacerated,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,32,30-39,No,Unprovoked,Cuts on right foot,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,17,10-19,No,Unprovoked,Lacerations to lower leg,afternoon
2001,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,17,10-19,No,Unprovoked,Left foot lacerated,morning
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Cuts on right foot,afternoon
2001,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Back of left hand gashed,afternoon
2001,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Left ankle bitten,morning
2001,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,48,40-49,No,Unprovoked,Left foot & heel lacerated,afternoon
2001,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Foot lacerated,afternoon
2001,7,Summer,18:00-20:59,USA,GEORGIA,In Water,Male,35,30-39,No,Unprovoked,2-inch cut on dorsum of left foot,evening
2001,6,Summer,06:00-11:59,USA,CALIFORNIA,Fishing,Male,52,50-59,No,Provoked,"No injury. Shark made threat display, then diver shot the shark PROVOKED INCIDENT",morning
2001,5,Spring,18:00-20:59,USA,SOUTH CAROLINA,Swimming,Male,-1,Unknown,No,Unprovoked,5.5-inch laceration on calf,evening
2001,5,Spring,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,33,30-39,No,Unprovoked,"Chest lacerated, surfboard bitten",afternoon
2001,5,Spring,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,45,40-49,No,Unprovoked,Foot lacerated ,evening
2001,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,4 small lacerations on lower right leg,afternoon
2001,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Foot & ankle lacerated,morning
2001,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Right foot & ankle lacerated,morning
2001,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,38,30-39,No,Unprovoked,Foot & ankle lacerated,afternoon
2001,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,Small cuts on big & pinky toes of left foot,afternoon
2001,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Foot & ankle lacerated,afternoon
2001,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Foot lacerated,morning
2001,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Lacerations to top & bottom of left foot,afternoon
2001,4,Spring,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Minor punctures & lacerations on left hand ,morning
2001,4,Spring,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,46,40-49,No,Unprovoked,"Thigh, hip & buttock bitten",morning
2001,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,Minor lacerations to dorsum of left foot,afternoon
2001,4,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,40,40-49,No,Unprovoked,Calf bitten,morning
2001,3,Spring,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"Minor cuts on left hand, body board bitten",afternoon
2001,2,Winter,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,40,40-49,No,Unprovoked,Leg bitten,afternoon
2000,12,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Fishing,Male,38,30-39,No,Unprovoked,Left elbow and forearm bitten,morning
2000,11,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,73,70-79,No,Unprovoked,Right calf lacerated,afternoon
2000,11,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Swimming,Male,52,50-59,No,Unprovoked,Leg & feet lacerated,morning
2000,11,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Swimming,Male,49,40-49,Yes,Unprovoked,"FATAL, torso bitten, leg severed ",morning
2000,11,Autumn,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,Both thighs bitten,afternoon
2000,10,Autumn,21:00-23:59,AUSTRALIA,QUEENSLAND,Fishing,Unknown,31,30-39,No,Watercraft,"No Injury to occupant, shark holed and sank boat",night
2000,10,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,Leg lacerated,evening
2000,10,Autumn,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Female,56,50-59,No,Unprovoked,Right side of back / torso lacerated,morning
2000,10,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,69,60-69,No,Unprovoked,Right hand lacerated,afternoon
2000,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Foot lacerated,morning
2000,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,Fingers lacerated,afternoon
2000,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,11,10-19,No,Unprovoked,Right foot & heel lacerated,afternoon
2000,10,Autumn,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Upper left arm lacerated,afternoon
2000,9,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,No injury,morning
2000,9,Autumn,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,17,10-19,Yes,Unprovoked,FATAL,afternoon
2000,9,Autumn,06:00-11:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,25,20-29,Yes,Unprovoked,FATAL,morning
2000,9,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,49,40-49,No,Unprovoked,Right lower leg & ankle lacerated,evening
2000,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,26,20-29,No,Unprovoked,Puncture wounds on knee,afternoon
2000,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Finger lacerated,afternoon
2000,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,8,0-9,No,Unprovoked,Minor injury to arm and hand,afternoon
2000,9,Autumn,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Diving/Snorkeling,Male,48,40-49,No,Unprovoked,Swim fin bitten,morning
2000,9,Autumn,06:00-11:59,USA,FLORIDA,In Water,Male,40,40-49,No,Unprovoked,Left foot lacerated ,morning
2000,8,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,47,40-49,No,Unprovoked,Punctures & lacerations on right foot,afternoon
2000,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,69,60-69,Yes,Unprovoked,FATAL,afternoon
2000,8,Summer,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,53,50-59,No,Unprovoked,Left calf lacerated,morning
2000,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,Minor lacerations to the dorsum of the right foot,afternoon
2000,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,44,40-49,No,Unprovoked,Severely bitten on lower leg ,afternoon
2000,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,13,10-19,No,Unprovoked,Minor laceration & 3 punctures to right foot,afternoon
2000,7,Summer,18:00-20:59,USA,FLORIDA,Swimming,Male,41,40-49,No,Unprovoked,Knee & calf lacerated,evening
2000,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,12,10-19,No,Unprovoked,Calf lacerated,afternoon
2000,7,Summer,18:00-20:59,USA,FLORIDA,In Water,Female,20,20-29,No,Unprovoked,Left inner thigh,evening
2000,7,Summer,12:00-17:59,USA,FLORIDA,Fishing,Female,55,50-59,No,Unprovoked,Lower right calf lacerated,afternoon
2000,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,13,10-19,No,Unprovoked,Left calf & hand lacerated,afternoon
2000,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,19,10-19,No,Unprovoked,Left thigh lacerated,afternoon
2000,6,Summer,06:00-11:59,USA,FLORIDA,In Water,Male,52,50-59,No,Unprovoked,Right ankle lacerated,morning
2000,6,Summer,12:00-17:59,USA,FLORIDA,Boating/Paddling,Unknown,-1,Unknown,No,Watercraft,"No injury to occupants, boat's rear platform bitten",afternoon
2000,6,Summer,12:00-17:59,USA,TEXAS,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Foot lacerated,afternoon
2000,6,Summer,06:00-11:59,USA,ALABAMA,Swimming,Male,55,50-59,No,Unprovoked,Puncture wounds on right hip and arm,morning
2000,6,Summer,06:00-11:59,USA,ALABAMA,Swimming,Male,44,40-49,No,Unprovoked,Right forearm severed surgically amputated above elbow,morning
2000,6,Summer,12:00-17:59,USA,FLORIDA,Diving/Snorkeling,Male,13,10-19,No,Unprovoked,Right forearm lacerated,afternoon
2000,4,Spring,06:00-11:59,USA,FLORIDA,In Water,Male,34,30-39,No,Unprovoked,Left foot lacerated,morning
2000,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Puncture marks on right thigh,afternoon
2000,3,Spring,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Male,26,20-29,No,Unprovoked,Left calf bitten,afternoon
2000,3,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,14,10-19,No,Unprovoked,Right knee lacerated,morning
2000,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,37,30-39,No,Unprovoked,Left hand bitten,afternoon
2000,3,Spring,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,No Injury,evening
2000,3,Spring,12:00-17:59,USA,LOUISIANA,Fishing,Male,39,30-39,No,Unprovoked,"No injury to diver, speargun damaged",afternoon
2000,2,Winter,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Foot bitten,afternoon
1999,12,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,Right arm & fingers lacerated,afternoon
1999,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Lacerations to hand & wrist,afternoon
1999,11,Autumn,12:00-17:59,USA,HAWAII,Swimming,Female,51,50-59,No,Unprovoked,"Buttock bitten, hands lacerated",afternoon
1999,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,45,40-49,No,Unprovoked,Right foot lacerated,afternoon
1999,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,13,10-19,No,Unprovoked,"Shark bit 8"" chunk from swim fin",afternoon
1999,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Lacerations to right hand & wrist,afternoon
1999,10,Autumn,18:00-20:59,USA,HAWAII,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Right arm bitten,evening
1999,9,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,3 one-inch lacerations to sole of right foot,evening
1999,9,Autumn,18:00-20:59,USA,CALIFORNIA,Boating/Paddling,Male,37,30-39,No,Watercraft,"No injury, but kayak scraped & dented",evening
1999,9,Autumn,12:00-17:59,USA,SOUTH CAROLINA,In Water,Female,10,10-19,No,Unprovoked,Toes lacerated,afternoon
1999,9,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,39,30-39,No,Unprovoked,Right foot bitten,evening
1999,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,3-inch laceration to right foot,afternoon
1999,8,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Small lacerations to right foot,evening
1999,8,Summer,12:00-17:59,USA,SOUTH CAROLINA,Other,Male,10,10-19,No,Unprovoked,"Ear lacerated, cuts on scalp, back, arm & shoulder ",afternoon
1999,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,62,60-69,No,Unprovoked,Right ankle & heel  lacerated,morning
1999,7,Summer,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,42,40-49,No,Unprovoked,Right thigh bitten,afternoon
1999,7,Summer,18:00-20:59,USA,FLORIDA,Swimming,Male,43,40-49,No,Unprovoked,Ankle bitten,evening
1999,7,Summer,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,43,40-49,No,Unprovoked,Right thigh & buttock bitten,morning
1999,7,Summer,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,14,10-19,Yes,Unprovoked,FATAL,morning
1999,7,Summer,12:00-17:59,USA,FLORIDA,Fishing,Female,30,30-39,No,Unprovoked,Lacerations knee to ankle,afternoon
1999,7,Summer,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Leg & board bitten,morning
1999,6,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,Right hand and wrist lacerated,morning
1999,6,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,41,40-49,No,Unprovoked,8-inch bite on calf,afternoon
1999,6,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,5,0-9,No,Unprovoked,Knee lacerated,afternoon
1999,5,Spring,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,22,20-29,Yes,Unprovoked,"FATAL, body not recovered",afternoon
1999,3,Spring,18:00-20:59,USA,HAWAII,Boating/Paddling,Female,29,20-29,Yes,Unprovoked,"FATAL, arm bitten ",evening
1999,3,Spring,06:00-11:59,USA,HAWAII,Swimming,Female,29,20-29,No,Unprovoked,Tissue removed knee to thigh,morning
1999,2,Winter,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,"Left hand & forearm bitten, board bitten",evening
1999,2,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Left hand bitten,afternoon
1998,12,Winter,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Provoked,Left foot bitten after he accidentally stepped on the shark         PROVOKED INCIDENT ,morning
1998,12,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,In Water,Female,21,20-29,No,Unprovoked,2 puncture wounds in left leg,afternoon
1998,12,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Leg bitten,afternoon
1998,12,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Female,21,20-29,No,Unprovoked,Leg injured,afternoon
1998,11,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,9,0-9,Yes,Unprovoked,FATAL,afternoon
1998,11,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Right foot bitten,morning
